##File Type: Far field
##File Format: 5
##Source: dipole
##Date: 2019-03-14 10:59:10
** File exported by POSTFEKO version 2018-319328 (x64)

#Configuration Name: StandardConfiguration1
#Request Name: FarField1
#Frequency: 8.66000000E+08
#Coordinate System: Spherical
#No. of Theta Samples: 73
#No. of Phi Samples: 37
#Result Type: Gain
#No. of Header Lines: 1
                 "Theta"           "Phi"             "Re(Etheta)"      "Im(Etheta)"      "Re(Ephi)"        "Im(Ephi)"        "Gain(Theta)"     "Gain(Phi)"       "Gain(Total)"     
                  -1.80000000E+02    1.00000000E+01   -3.24614777E-17   -5.63547588E-17   -7.70371978E-34    0.00000000E+00   -3.18308578E+02   -6.56837568E+02   -3.18308578E+02   
                  -1.75000000E+02    1.00000000E+01   -2.31537554E-02   -4.01862209E-02    0.00000000E+00    0.00000000E+00   -2.12451155E+01   -1.00000000E+03   -2.12451155E+01   
                  -1.70000000E+02    1.00000000E+01   -4.64371383E-02   -8.05390389E-02    0.00000000E+00    0.00000000E+00   -1.52049604E+01   -1.00000000E+03   -1.52049604E+01   
                  -1.65000000E+02    1.00000000E+01   -6.99620671E-02   -1.21197794E-01    0.00000000E+00    0.00000000E+00   -1.16526532E+01   -1.00000000E+03   -1.16526532E+01   
                  -1.60000000E+02    1.00000000E+01   -9.38056232E-02   -1.62248193E-01    0.00000000E+00   -3.46944695E-18   -9.11554153E+00   -3.43766373E+02   -9.11554153E+00   
                  -1.55000000E+02    1.00000000E+01   -1.17994104E-01   -2.03697861E-01    3.46944695E-18    6.93889390E-18   -7.13527080E+00   -3.36776673E+02   -7.13527080E+00   
                  -1.50000000E+02    1.00000000E+01   -1.42489041E-01   -2.45455032E-01    0.00000000E+00    0.00000000E+00   -5.51085213E+00   -1.00000000E+03   -5.51085213E+00   
                  -1.45000000E+02    1.00000000E+01   -1.67176137E-01   -2.87311861E-01   -3.46944695E-18   -6.93889390E-18   -4.13811342E+00   -3.36776673E+02   -4.13811342E+00   
                  -1.40000000E+02    1.00000000E+01   -1.91858181E-01   -3.28933974E-01    0.00000000E+00    0.00000000E+00   -2.95768434E+00   -1.00000000E+03   -2.95768434E+00   
                  -1.35000000E+02    1.00000000E+01   -2.16253081E-01   -3.69857930E-01   -3.46944695E-18    0.00000000E+00   -1.93379045E+00   -3.43766373E+02   -1.93379045E+00   
                  -1.30000000E+02    1.00000000E+01   -2.39997954E-01   -4.09498035E-01    0.00000000E+00   -6.93889390E-18   -1.04420364E+00   -3.37745773E+02   -1.04420364E+00   
                  -1.25000000E+02    1.00000000E+01   -2.62659968E-01   -4.47163483E-01    6.93889390E-18    6.93889390E-18   -2.74935813E-01   -3.34735473E+02   -2.74935813E-01   
                  -1.20000000E+02    1.00000000E+01   -2.83754057E-01   -4.82085985E-01    0.00000000E+00    0.00000000E+00    3.82800841E-01   -1.00000000E+03    3.82800841E-01   
                  -1.15000000E+02    1.00000000E+01   -3.02766963E-01   -5.13457017E-01    6.93889390E-18    6.93889390E-18    9.34447058E-01   -3.34735473E+02    9.34447058E-01   
                  -1.10000000E+02    1.00000000E+01   -3.19186275E-01   -5.40472617E-01    0.00000000E+00    0.00000000E+00    1.38328016E+00   -1.00000000E+03    1.38328016E+00   
                  -1.05000000E+02    1.00000000E+01   -3.32532388E-01   -5.62382530E-01    1.73472348E-18    0.00000000E+00    1.73119453E+00   -3.49786973E+02    1.73119453E+00   
                  -1.00000000E+02    1.00000000E+01   -3.42390670E-01   -5.78539557E-01   -1.73472348E-18   -3.46944695E-18    1.97922431E+00   -3.42797272E+02    1.97922431E+00   
                  -9.50000000E+01    1.00000000E+01   -3.48440821E-01   -5.88444515E-01   -8.67361738E-19   -1.73472348E-18    2.12789132E+00   -3.48817872E+02    2.12789132E+00   
                  -9.00000000E+01    1.00000000E+01   -3.50480445E-01   -5.91782275E-01   -7.70371978E-34   -7.70371978E-34    2.17742675E+00   -6.53827268E+02    2.17742675E+00   
                  -8.50000000E+01    1.00000000E+01   -3.48440323E-01   -5.88445096E-01    0.00000000E+00    0.00000000E+00    2.12789445E+00   -1.00000000E+03    2.12789445E+00   
                  -8.00000000E+01    1.00000000E+01   -3.42389698E-01   -5.78540694E-01   -1.73472348E-18    0.00000000E+00    1.97923054E+00   -3.49786973E+02    1.97923054E+00   
                  -7.50000000E+01    1.00000000E+01   -3.32530987E-01   -5.62384171E-01   -1.73472348E-18    0.00000000E+00    1.73120384E+00   -3.49786973E+02    1.73120384E+00   
                  -7.00000000E+01    1.00000000E+01   -3.19184509E-01   -5.40474693E-01    0.00000000E+00   -6.93889390E-18    1.38329247E+00   -3.37745773E+02    1.38329247E+00   
                  -6.50000000E+01    1.00000000E+01   -3.02764910E-01   -5.13459441E-01   -3.46944695E-18    0.00000000E+00    9.34462289E-01   -3.43766373E+02    9.34462289E-01   
                  -6.00000000E+01    1.00000000E+01   -2.83751803E-01   -4.82088661E-01    0.00000000E+00   -6.93889390E-18    3.82818891E-01   -3.37745773E+02    3.82818891E-01   
                  -5.50000000E+01    1.00000000E+01   -2.62657600E-01   -4.47166310E-01    0.00000000E+00   -6.93889390E-18   -2.74915069E-01   -3.37745773E+02   -2.74915069E-01   
                  -5.00000000E+01    1.00000000E+01   -2.39995558E-01   -4.09500914E-01    0.00000000E+00    6.93889390E-18   -1.04418035E+00   -3.37745773E+02   -1.04418035E+00   
                  -4.50000000E+01    1.00000000E+01   -2.16250737E-01   -3.69860768E-01    0.00000000E+00   -6.93889390E-18   -1.93376477E+00   -3.37745773E+02   -1.93376477E+00   
                  -4.00000000E+01    1.00000000E+01   -1.91855959E-01   -3.28936686E-01    0.00000000E+00    0.00000000E+00   -2.95765646E+00   -1.00000000E+03   -2.95765646E+00   
                  -3.50000000E+01    1.00000000E+01   -1.67174093E-01   -2.87314373E-01   -3.46944695E-18    0.00000000E+00   -4.13808354E+00   -3.43766373E+02   -4.13808354E+00   
                  -3.00000000E+01    1.00000000E+01   -1.42487224E-01   -2.45457283E-01   -3.46944695E-18    0.00000000E+00   -5.51082048E+00   -3.43766373E+02   -5.51082048E+00   
                  -2.50000000E+01    1.00000000E+01   -1.17992549E-01   -2.03699801E-01    0.00000000E+00    0.00000000E+00   -7.13523761E+00   -1.00000000E+03   -7.13523761E+00   
                  -2.00000000E+01    1.00000000E+01   -9.38043553E-02   -1.62249785E-01   -1.73472348E-18   -3.46944695E-18   -9.11550706E+00   -3.42797272E+02   -9.11550706E+00   
                  -1.50000000E+01    1.00000000E+01   -6.99611040E-02   -1.21199010E-01   -1.73472348E-18   -3.46944695E-18   -1.16526178E+01   -3.42797272E+02   -1.16526178E+01   
                  -1.00000000E+01    1.00000000E+01   -4.64364911E-02   -8.05398594E-02    0.00000000E+00    1.73472348E-18   -1.52049241E+01   -3.49786973E+02   -1.52049241E+01   
                  -5.00000000E+00    1.00000000E+01   -2.31534304E-02   -4.01866340E-02    0.00000000E+00    8.67361738E-19   -2.12450789E+01   -3.55807572E+02   -2.12450789E+01   
                   0.00000000E+00    1.00000000E+01    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00   -1.00000000E+03   -1.00000000E+03   -1.00000000E+03   
                   5.00000000E+00    1.00000000E+01    2.31534220E-02    4.01866381E-02    0.00000000E+00   -8.67361738E-19   -2.12450790E+01   -3.55807572E+02   -2.12450790E+01   
                   1.00000000E+01    1.00000000E+01    4.64364653E-02    8.05398719E-02    0.00000000E+00   -1.73472348E-18   -1.52049243E+01   -3.49786973E+02   -1.52049243E+01   
                   1.50000000E+01    1.00000000E+01    6.99610685E-02    1.21199027E-01    0.00000000E+00    3.46944695E-18   -1.16526179E+01   -3.43766373E+02   -1.16526179E+01   
                   2.00000000E+01    1.00000000E+01    9.38043301E-02    1.62249797E-01    1.73472348E-18   -3.46944695E-18   -9.11550719E+00   -3.42797272E+02   -9.11550719E+00   
                   2.50000000E+01    1.00000000E+01    1.17992551E-01    2.03699799E-01    3.46944695E-18    6.93889390E-18   -7.13523764E+00   -3.36776673E+02   -7.13523764E+00   
                   3.00000000E+01    1.00000000E+01    1.42487256E-01    2.45457267E-01   -3.46944695E-18    0.00000000E+00   -5.51082042E+00   -3.43766373E+02   -5.51082042E+00   
                   3.50000000E+01    1.00000000E+01    1.67174135E-01    2.87314352E-01    3.46944695E-18   -6.93889390E-18   -4.13808345E+00   -3.36776673E+02   -4.13808345E+00   
                   4.00000000E+01    1.00000000E+01    1.91855984E-01    3.28936675E-01    3.46944695E-18    6.93889390E-18   -2.95765639E+00   -3.36776673E+02   -2.95765639E+00   
                   4.50000000E+01    1.00000000E+01    2.16250730E-01    3.69860774E-01    0.00000000E+00    0.00000000E+00   -1.93376474E+00   -1.00000000E+03   -1.93376474E+00   
                   5.00000000E+01    1.00000000E+01    2.39995521E-01    4.09500935E-01    0.00000000E+00    0.00000000E+00   -1.04418036E+00   -1.00000000E+03   -1.04418036E+00   
                   5.50000000E+01    1.00000000E+01    2.62657553E-01    4.47166335E-01    3.46944695E-18    0.00000000E+00   -2.74915103E-01   -3.43766373E+02   -2.74915103E-01   
                   6.00000000E+01    1.00000000E+01    2.83751768E-01    4.82088679E-01    0.00000000E+00    6.93889390E-18    3.82818857E-01   -3.37745773E+02    3.82818857E-01   
                   6.50000000E+01    1.00000000E+01    3.02764894E-01    5.13459449E-01   -3.46944695E-18    0.00000000E+00    9.34462270E-01   -3.43766373E+02    9.34462270E-01   
                   7.00000000E+01    1.00000000E+01    3.19184499E-01    5.40474699E-01    3.46944695E-18    0.00000000E+00    1.38329247E+00   -3.43766373E+02    1.38329247E+00   
                   7.50000000E+01    1.00000000E+01    3.32530958E-01    5.62384190E-01    3.46944695E-18    0.00000000E+00    1.73120385E+00   -3.43766373E+02    1.73120385E+00   
                   8.00000000E+01    1.00000000E+01    3.42389631E-01    5.78540735E-01    1.73472348E-18    0.00000000E+00    1.97923055E+00   -3.49786973E+02    1.97923055E+00   
                   8.50000000E+01    1.00000000E+01    3.48440219E-01    5.88445159E-01    0.00000000E+00   -1.73472348E-18    2.12789446E+00   -3.49786973E+02    2.12789446E+00   
                   9.00000000E+01    1.00000000E+01    3.50480325E-01    5.91782347E-01    0.00000000E+00    0.00000000E+00    2.17742676E+00   -1.00000000E+03    2.17742676E+00   
                   9.50000000E+01    1.00000000E+01    3.48440717E-01    5.88444577E-01    8.67361738E-19    0.00000000E+00    2.12789133E+00   -3.55807572E+02    2.12789133E+00   
                   1.00000000E+02    1.00000000E+01    3.42390603E-01    5.78539598E-01    1.73472348E-18    0.00000000E+00    1.97922432E+00   -3.49786973E+02    1.97922432E+00   
                   1.05000000E+02    1.00000000E+01    3.32532359E-01    5.62382548E-01   -1.73472348E-18   -3.46944695E-18    1.73119454E+00   -3.42797272E+02    1.73119454E+00   
                   1.10000000E+02    1.00000000E+01    3.19186264E-01    5.40472623E-01    3.46944695E-18   -6.93889390E-18    1.38328016E+00   -3.36776673E+02    1.38328016E+00   
                   1.15000000E+02    1.00000000E+01    3.02766947E-01    5.13457025E-01   -3.46944695E-18   -6.93889390E-18    9.34447039E-01   -3.36776673E+02    9.34447039E-01   
                   1.20000000E+02    1.00000000E+01    2.83754022E-01    4.82086003E-01    3.46944695E-18    0.00000000E+00    3.82800808E-01   -3.43766373E+02    3.82800808E-01   
                   1.25000000E+02    1.00000000E+01    2.62659921E-01    4.47163508E-01   -3.46944695E-18   -6.93889390E-18   -2.74935847E-01   -3.36776673E+02   -2.74935847E-01   
                   1.30000000E+02    1.00000000E+01    2.39997917E-01    4.09498056E-01    3.46944695E-18    0.00000000E+00   -1.04420365E+00   -3.43766373E+02   -1.04420365E+00   
                   1.35000000E+02    1.00000000E+01    2.16253074E-01    3.69857936E-01    3.46944695E-18    0.00000000E+00   -1.93379042E+00   -3.43766373E+02   -1.93379042E+00   
                   1.40000000E+02    1.00000000E+01    1.91858207E-01    3.28933963E-01    3.46944695E-18    0.00000000E+00   -2.95768427E+00   -3.43766373E+02   -2.95768427E+00   
                   1.45000000E+02    1.00000000E+01    1.67176178E-01    2.87311841E-01    3.46944695E-18    6.93889390E-18   -4.13811333E+00   -3.36776673E+02   -4.13811333E+00   
                   1.50000000E+02    1.00000000E+01    1.42489073E-01    2.45455016E-01    0.00000000E+00   -6.93889390E-18   -5.51085208E+00   -3.37745773E+02   -5.51085208E+00   
                   1.55000000E+02    1.00000000E+01    1.17994106E-01    2.03697859E-01   -3.46944695E-18   -6.93889390E-18   -7.13527083E+00   -3.36776673E+02   -7.13527083E+00   
                   1.60000000E+02    1.00000000E+01    9.38055980E-02    1.62248205E-01   -1.73472348E-18    0.00000000E+00   -9.11554165E+00   -3.49786973E+02   -9.11554165E+00   
                   1.65000000E+02    1.00000000E+01    6.99620316E-02    1.21197811E-01    0.00000000E+00    0.00000000E+00   -1.16526534E+01   -1.00000000E+03   -1.16526534E+01   
                   1.70000000E+02    1.00000000E+01    4.64371126E-02    8.05390514E-02    1.73472348E-18    0.00000000E+00   -1.52049605E+01   -3.49786973E+02   -1.52049605E+01   
                   1.75000000E+02    1.00000000E+01    2.31537471E-02    4.01862249E-02    0.00000000E+00   -8.67361738E-19   -2.12451156E+01   -3.55807572E+02   -2.12451156E+01   
                   1.80000000E+02    1.00000000E+01    3.24614777E-17    5.63547588E-17    7.70371978E-34    1.54074396E-33   -3.18308578E+02   -6.49847868E+02   -3.18308578E+02   
                  -1.80000000E+02    1.50000000E+01   -3.24614777E-17   -5.63547588E-17    0.00000000E+00   -3.08148791E-33   -3.18308578E+02   -6.44796368E+02   -3.18308578E+02   
                  -1.75000000E+02    1.50000000E+01   -2.31537556E-02   -4.01862207E-02    0.00000000E+00    0.00000000E+00   -2.12451155E+01   -1.00000000E+03   -2.12451155E+01   
                  -1.70000000E+02    1.50000000E+01   -4.64371384E-02   -8.05390380E-02    1.73472348E-18    0.00000000E+00   -1.52049604E+01   -3.49786973E+02   -1.52049604E+01   
                  -1.65000000E+02    1.50000000E+01   -6.99620663E-02   -1.21197792E-01    0.00000000E+00    0.00000000E+00   -1.16526533E+01   -1.00000000E+03   -1.16526533E+01   
                  -1.60000000E+02    1.50000000E+01   -9.38056209E-02   -1.62248192E-01    0.00000000E+00    0.00000000E+00   -9.11554162E+00   -1.00000000E+03   -9.11554162E+00   
                  -1.55000000E+02    1.50000000E+01   -1.17994100E-01   -2.03697862E-01    3.46944695E-18    6.93889390E-18   -7.13527082E+00   -3.36776673E+02   -7.13527082E+00   
                  -1.50000000E+02    1.50000000E+01   -1.42489039E-01   -2.45455037E-01    6.93889390E-18    6.93889390E-18   -5.51085205E+00   -3.34735473E+02   -5.51085205E+00   
                  -1.45000000E+02    1.50000000E+01   -1.67176136E-01   -2.87311867E-01    0.00000000E+00    0.00000000E+00   -4.13811328E+00   -1.00000000E+03   -4.13811328E+00   
                  -1.40000000E+02    1.50000000E+01   -1.91858183E-01   -3.28933980E-01    0.00000000E+00    0.00000000E+00   -2.95768421E+00   -1.00000000E+03   -2.95768421E+00   
                  -1.35000000E+02    1.50000000E+01   -2.16253081E-01   -3.69857932E-01    0.00000000E+00    0.00000000E+00   -1.93379041E+00   -1.00000000E+03   -1.93379041E+00   
                  -1.30000000E+02    1.50000000E+01   -2.39997945E-01   -4.09498033E-01   -6.93889390E-18   -1.38777878E-17   -1.04420376E+00   -3.30756073E+02   -1.04420376E+00   
                  -1.25000000E+02    1.50000000E+01   -2.62659943E-01   -4.47163476E-01    0.00000000E+00   -1.38777878E-17   -2.74936120E-01   -3.31725173E+02   -2.74936120E-01   
                  -1.20000000E+02    1.50000000E+01   -2.83754008E-01   -4.82085976E-01   -6.93889390E-18   -6.93889390E-18    3.82800339E-01   -3.34735473E+02    3.82800339E-01   
                  -1.15000000E+02    1.50000000E+01   -3.02766886E-01   -5.13457007E-01    0.00000000E+00    0.00000000E+00    9.34446367E-01   -1.00000000E+03    9.34446367E-01   
                  -1.10000000E+02    1.50000000E+01   -3.19186169E-01   -5.40472607E-01   -3.46944695E-18    0.00000000E+00    1.38327929E+00   -3.43766373E+02    1.38327929E+00   
                  -1.05000000E+02    1.50000000E+01   -3.32532255E-01   -5.62382518E-01   -3.46944695E-18   -6.93889390E-18    1.73119349E+00   -3.36776673E+02    1.73119349E+00   
                  -1.00000000E+02    1.50000000E+01   -3.42390515E-01   -5.78539543E-01   -1.73472348E-18    3.46944695E-18    1.97922312E+00   -3.42797272E+02    1.97922312E+00   
                  -9.50000000E+01    1.50000000E+01   -3.48440651E-01   -5.88444498E-01   -8.67361738E-19    0.00000000E+00    2.12789004E+00   -3.55807572E+02    2.12789004E+00   
                  -9.00000000E+01    1.50000000E+01   -3.50480270E-01   -5.91782257E-01    0.00000000E+00    0.00000000E+00    2.17742543E+00   -1.00000000E+03    2.17742543E+00   
                  -8.50000000E+01    1.50000000E+01   -3.48440153E-01   -5.88445079E-01   -8.67361738E-19    0.00000000E+00    2.12789316E+00   -3.55807572E+02    2.12789316E+00   
                  -8.00000000E+01    1.50000000E+01   -3.42389543E-01   -5.78540679E-01    0.00000000E+00    3.46944695E-18    1.97922936E+00   -3.43766373E+02    1.97922936E+00   
                  -7.50000000E+01    1.50000000E+01   -3.32530854E-01   -5.62384160E-01    0.00000000E+00   -6.93889390E-18    1.73120280E+00   -3.37745773E+02    1.73120280E+00   
                  -7.00000000E+01    1.50000000E+01   -3.19184403E-01   -5.40474683E-01    0.00000000E+00    0.00000000E+00    1.38329160E+00   -1.00000000E+03    1.38329160E+00   
                  -6.50000000E+01    1.50000000E+01   -3.02764833E-01   -5.13459431E-01    0.00000000E+00   -6.93889390E-18    9.34461598E-01   -3.37745773E+02    9.34461598E-01   
                  -6.00000000E+01    1.50000000E+01   -2.83751754E-01   -4.82088652E-01    0.00000000E+00   -6.93889390E-18    3.82818389E-01   -3.37745773E+02    3.82818389E-01   
                  -5.50000000E+01    1.50000000E+01   -2.62657575E-01   -4.47166304E-01    0.00000000E+00    0.00000000E+00   -2.74915376E-01   -1.00000000E+03   -2.74915376E-01   
                  -5.00000000E+01    1.50000000E+01   -2.39995549E-01   -4.09500912E-01    6.93889390E-18    1.38777878E-17   -1.04418046E+00   -3.30756073E+02   -1.04418046E+00   
                  -4.50000000E+01    1.50000000E+01   -2.16250737E-01   -3.69860770E-01   -6.93889390E-18    0.00000000E+00   -1.93376473E+00   -3.37745773E+02   -1.93376473E+00   
